id_hotel|id_ciudad|nombre_hotel|descripcion_hotel|tarjeta_hotel|ubicacion_hotel|direccion_hotel|web_hotel|clasificacion_hotel|foto_hotel|latitud|longitud
184|41|Tangara Lodge|Tangara Lodge es una Hostería de primera cate- goría en donde disfrutará vacaciones y eventos cor- porativos inolvidables al estilo campestre. Lujo y confort en hermosas suites con un ambiente románti- co, cálido y acogedor.|Aceptamos Dinners Club / Mastercard / Visa|Fuera de la Ciudad|Km 6 vía a Valle Hermoso|http://www.tangaralodge.com|4|https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTWURV2-qBX0WM6CcRyyFZHsqgtgxlz7WFqeTDro82_FOmESQe4|-0.008310|-78.968304
185|41|Arasha Resort y Spa|Arashá es un Resort cinco estrellas, galardonado a nivel nacional e Internacional como el mejor Resort & Spa del país por el World Travel Awards, reconocido además por la bolsa de turismo BITE, entre otros avales que lo han llevado a ser considerado por la National Geographic en 2008 como uno de los 50 mejores destinos turísticos de Centro y Sudamérica.|Aceptamos Dinners Club / Mastercard / Visa|Fuera de la Ciudad|Km 121 Vía Quito Calacali La Independencia|http://www.arasharesort.com|4|http://d10zdej4094t4e.cloudfront.net/images/stories/jreviews/103_arashafachada_1318339229.jpg|0.083333|-79.100086
186|41|Tandayapa Bird Lodge|Tandayapa Bird Lodge, es un lugar diseñado especialmente para los amantes de la naturaleza y observadores de aves. Nuestra hostería se encuentra ubicado en el corazón del Bosque Nublado, a escasos 60 km de la ciudad de Quito, donde tienen la oportunidad de reencontrarse con la naturaleza.|Aceptamos Visa, Mastercard|Fuera de la Ciudad|Via Calacalí – La Independencia, km 52|http://tandayapabirdlodge.com/|4|http://d10zdej4094t4e.cloudfront.net/images/stories/jreviews/_tandayapavistafachada_1318289727.jpg|-0.000011|-78.677704
187|24|Cotococha Amazon Lodge|Ideal para familias con niños, parejas, grupos tercera edad, grupos empresariales etc. Ganadora del galardón Tripadvisor 2014 por la excelencia de servicios y atención. A solo 3 horas 30 de Quito se puede ya sumergir en una experiencia Amazónica única y confortable. A orillas del Rio Napo éste Ecolodge ofrece una variedad de excursiones, deportes de aventura, visitas a la Comunidad, aprender a elaborar el chocolate, degustar una exquisita comida gourmet, diversión y relax en la piscina y jacuzzi.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Km 10, Vía Pto. Napo, Ahuano, Venecia Derecha|http://www.cotococha.com/|4|http://www.reservas.com.ec/images/establecimientos/236-2554.jpg|-1.046508|-77.751945
188|24|Napo Wildlife Center Exclusive Amazon Lodge|El mayor lujo y la mejor alternativa de un eco-hotel en la amazonía del Ecuador que incluye la conservación de aproximadamente más de 82 millas cuadradas (53.500 acres - más de 21.400 hectáreas) de la selva tropical más pristina del Amazonas en el parque Nacional Yasuní, una importante Reserva de la Biosfera de la UNESCO y la mayor extensión de bosque tropical en Ecuador.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|4 horas al interior del Parque Nacional Yasuni|http://www.napowildlifecenter.com|4|http://www.napowildlifecenter.com/|-0.524997|-76.440220
189|24|Suchipakari Amazon Rainforest Ecolodge|Un destino de ensueño en el corazón de la Amazonía, la provincia de Napo, a 25 minutos de Misahuallí, donde te espera un refugio vacacional inigualable para descansar junto a familiares y amigos, un hotel y complejo construido en la selva que ofrece lo último en vacaciones ecológicas. Equipadas con todos los servicios, rodeado por el verde paisaje tropical y la fauna nativa diversa.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Sector Pusuno Bajo|http://www.suchipakari.com/|4|https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQaF5xSghhlo1nO7OZvw7l1ZvR1YheWp1lmsKFslGgCC4A1p7diNw|-1.027414|-77.595430
190|42|Yasuní Kichwa Ecolodge|En Yasuní Kichwa Ecolodge le aseguramos que usted será parte de una gran aventura, aquí olvidará el mundanal ruido, podrá descansar y relajarse con el canto de las aves, y aprender más de la cultura kichwa sus costumbres, tradiciones e interesantes leyendas.|Aceptamos Dinners Club / Mastercard / Visa|Fuera de la Ciudad|Selva Yasuni|http://www.yasuniecolodge.travel/|4|http://r-ec.bstatic.com/images/hotel/840x460/291/29177311.jpg|-1.104004|-75.796207
191|43|Hosteria Arandú|La Hosteria Arandú está rodeada de jardines tropicales y ofrece piscina exterior, desayunos gratuitos, zona con conexión Wi-Fi gratuita y habitaciones de estilo rústico con TV de pantalla plana. Se encuentra a 5 km de las famosas playas de surf de Montañita.|Aceptamos Dinners Club / Mastercard / Visa|Fuera de la Ciudad|Manglar Alto via a dos Mangas|-|4|http://www.letsbookhotel.com/img/max300/269/26966510.jpg|-1.850055|-80.740053
192|43|Hotel Baja Montanita|El Hotel Baja Montañita, situado frente de la playa de Montañita, a solo 2 km del centro de la ciudad, ofrece habitaciones con conexión Wi-Fi gratuita y TV de plasma y alberga una piscina y un restaurante. Además, todos los días se sirve un desayuno delicioso.|Aceptamos Dinners Club / Mastercard / Visa|Fuera de la Ciudad|Sector La Vía Punta Olón|http://www.bajamontanita.ec/|4|http://r-ec.bstatic.com/images/hotel/840x460/103/10338045.jpg|-1.818737|-80.757676
193|43|Hostal Kundalini|El Hostal Kundalini se encuentra a solo 2 minutos a pie del centro de Montañita, justo enfrente de la orilla del mar y muy cerca de la playa, y ofrece zonas verdes extensas. Además, proporciona un desayuno buffet diario y conexión WiFi gratuita.|Aceptamos Dinners Club / Mastercard / Visa|Fuera de la Ciudad|200 Metros al Norte del Centro de Montanita|http://www.hostalkundalini.com.ec/|4|http://q-ec.bstatic.com/images/hotel/840x460/506/50624711.jpg|-1.824308|-80.754140
194|43|Nativa Bambu Ecolodge|El Nativa Bambu Eco-Lodge se encuentra en Montañita y es un alojamiento situado frente a la playa que dispone de jardín amplio con una gran variedad de plantas y vegetación. También cuenta con conexión Wi-Fi gratuita.|Aceptamos Dinners Club / Mastercard / Visa|Fuera de la Ciudad|Ruta del Spondylus, frente paradero Bus CLP|http://ecolodge.nativabambu.com/|4|http://r-ec.bstatic.com/images/hotel/840x460/356/35681154.jpg|-1.825724|-80.752082
195|6|Barceló Colón Miramar All Inclusive|Este lujoso hotel, de régimen de todo incluido, está situado frente a la playa en el centro de Salina, en la península de Santa Elena. Cuenta con 2 piscinas al aire libre y dispone de alojamientos amplios con TV por cable.|Aceptamos Dinners Club / Mastercard / Visa|Dentro de la ciudad|Malecon Entre La 38 Y La 40|http://www.barcelo.com/barcelohotels/es_es/hoteles/ecuador/playa-salinas/hotel-barcelo-colon-miramar/descripcion-general.aspx|5|http://q-ec.bstatic.com/images/hotel/840x460/478/47823320.jpg|-2.204714|-80.962868
196|44|Los Balcones de Monpiche|El establecimiento Los Balcones de Mompiche está situado en Mompiche, admite mascotas, y ofrece alojamiento y conexión WiFi gratuita. Hay aparcamiento privado gratuito.|Aceptamos Dinners Club / Mastercard / Visa|Dentro de la ciudad|Calle Principal Frente a la Escuela Maximino Intriago|-|4|http://q-ec.bstatic.com/images/hotel/840x460/472/47223125.jpg|0.505558|-80.022311
197|44|Hotel Bam-Bu|Featuring free WiFi and a restaurant, Hotel Bam-Bu Mompiche offers pet-friendly accommodation in Mompiche, 44 km from Atacames. The hotel has a terrace and views of the sea, and guests can enjoy a drink at the bar. Free private parking is available on site.|Aceptamos Dinners Club / Mastercard / Visa|Dentro de la ciudad|Monpiche entre la Calle La Fosforera y el Malecom|http://www.bambu-hotel.com/|3|http://r-ec.bstatic.com/images/hotel/840x460/487/48716939.jpg|0.507319|-80.022140
198|45|Hosteria del Parque|El Hostería del Parque se encuentra dentro del parque nacional Machalilla y ofrece una piscina al aire libre y un restaurante. Este establecimiento, situado frente a la playa, cuenta con conexión Wi-Fi gratuita en las zonas comunes.|Aceptamos Dinners Club / Mastercard / Visa|Fuera de la Ciudad|Via a la costa Machalilla|http://hosteriadelparque.com/|4|http://r-ec.bstatic.com/images/hotel/840x460/334/33449842.jpg|-1.484154|-80.775390
199|45|Hospedaje Algarrobo Machalilla|Este establecimiento dispone de habitaciones con balcón privado, vistas al mar y hamacas y está situado frente a la playa de Machalilla. También hay conexión Wi-Fi gratuita y hamacas en los balcones y la playa de Los Frailes queda a 20 minutos a pie.|Aceptamos Dinners Club / Mastercard / Visa|Fuera de la Ciudad|Av Principal, barrio La Paz|-|3|http://r-ec.bstatic.com/images/hotel/840x460/399/39981825.jpg|-1.470624|-80.764766
200|45|Victor Hugo Hotel|Victor Hugo está situado justo enfrente del paseo marítimo de Puerto López y ofrece habitaciones cómodas con conexión Wi-Fi gratuita. La playa de Salango se encuentra a 5 km.|Aceptamos Dinners Club / Mastercard / Visa|Dentro de la ciudad|24 de mayo Y Malecon Julio Izurieta Norte|-|3|http://q-ec.bstatic.com/images/hotel/840x460/253/25330471.jpg|-1.553138|-80.811327
201|46|Hacienda Hosteria Milliguayco|La Hacienda - Hostería Milliguayco cuenta con piscina climatizada, jardín, parque infantil, habitaciones confortables con terraza o balcón y restaurante. Además, ofrece vistas panorámicas a las montañas|Aceptamos Dinners Club / Mastercard / Visa|Dentro de la ciudad|Barrio Las Palmas Hacienda Milliguayco|http://turismomill.com/|4|http://r-ec.bstatic.com/images/hotel/840x460/319/31911566.jpg|-1.995568|-78.965714
202|47|Hostería Rincón de Isabel|La Hosteria Rincón de Isabel está situada en Alausí y ofrece conexión Wi-Fi y aparcamiento privado gratuitos.|Aceptamos Dinners Club / Mastercard / Visa|Fuera de la Ciudad|Av. Capitán Pontón Barrio Buha|http://www.rincondeisabel.com.ec/|4|http://r-ec.bstatic.com/images/hotel/840x460/367/36723803.jpg|-2.193089|-78.850266
203|48|Hosteria El Descanso del Toro|El Descanso del Toro Hostería - Spa está situado en Vilcabamba y ofrece una piscina al aire libre y un restaurante a la carta. Este encantador establecimiento ofrece conexión Wi-Fi gratuita y un desayuno de tipo norteamericano.|Aceptamos Dinners Club / Mastercard / Visa|Fuera de la Ciudad|Vilcabamba via principal a Yamburara|http://www.descansodeltoro.com/|4|http://q-ec.bstatic.com/images/hotel/840x460/452/45275289.jpg|-4.261914|-79.216012
204|48|Hostería El Paraíso|La Hostería Paraíso Vilcabamba se encuentra en Vilcabamba y cuenta con piscina al aire libre y centro de spa y bienestar. Este lodge apartado alberga un restaurante.|Aceptamos Dinners Club / Mastercard / Visa|Dentro de la ciudad|Av. Eterna Juventud junto al parque de la Madre, 110161 Vilcabamba, Ecuador|-|4|http://r-ec.bstatic.com/images/hotel/840x460/278/27845685.jpg|-4.256875|-79.223268
205|48|Villa Beatriz Lodge|La lujosa Villa Beatriz Lodge se encuentra en Vilcabamba, a los pies de la montaña de Mandango, y dispone de un restaurante, bar y servicio gratuito de alquiler de bicicletas.|Aceptamos Dinners Club / Mastercard / Visa|Fuera de la Ciudad|Plaza Vieja Alto|http://www.villabeatriz.com.ec/|4|http://r-ec.bstatic.com/images/hotel/840x460/450/45058236.jpg|-4.256243|-79.226677
206|48|Madre Tierra Resort y Spa|El Madre Tierra Resort & Spa cuenta con piscina al aire libre y restaurante y se encuentra en Vilcabamba, a solo 1 km del centro de la ciudad. Ofrece un desayuno americano gratuito y unas vistas impresionantes a las montañas.|Aceptamos Dinners Club / Mastercard / Visa|Fuera de la Ciudad|Km 32 Via a Vilcabamba, a la derecha antes del puente|http://www.madretierra.com.ec/|4|http://q-ec.bstatic.com/images/hotel/840x460/316/31600527.jpg|-4.248612|-79.224847
207|48|Hostería El Descanso de Ramses|La Hostería El Descanso de Ramses está situada en Vilcabamba, a solo 150 metros del parque Central, y alberga una piscina al aire libre y un restaurante a la carta. Este establecimiento también ofrece conexión Wi-Fi gratuita y un desayuno americano diario.|Aceptamos Dinners Club / Mastercard / Visa|Dentro de la ciudad|Aguas de Hierro y Bolivar, 110161 Vilcabamba, Ecuador|-|4|http://q-ec.bstatic.com/images/hotel/840x460/278/27856010.jpg|-4.259860|-79.222230
208|48|Avalon Guest House|El Avalon Guest House está situado en Vilcabamba. Ocupa un edificio de arquitectura tradicional y ofrece un menú vegetariano, clases de yoga y conexión WiFi gratuita.|Aceptamos Dinners Club / Mastercard / Visa|Dentro de la ciudad|Calle Jose David Toledo 12-26|http://www.lonelyplanet.com/ecuador/the-southern-highlands/vilcabamba/hotels/avalon-guest-house|4|http://r-ec.bstatic.com/images/hotel/840x460/376/37640007.jpg|-4.261279|-79.221119
209|1|Hotel Internacional Ecuador|El Hostal Internacional Ecuador, está ubicado en el Centro Histórico de la ciudad de Quito, desde donde podrá apreciar casas e iglesias coloniales, conventos, monasterios, museos históricos y artísticos, que resaltan la belleza singular de la capital del Ecuador.|Aceptamos American Express / Mastercard / Visa|Centro Histórico|Calle La Ronda y a una cuadra de la espléndida Iglesia de Santo Domingo que data de 1581|http://www.hotelesquito.com.ec/internacional-ecuador.php|3|http://www.hotelesquito.com.ec/pictures/internacionalecuador_1s.jpg|-0.204696|-78.502256
210|1|Filatelia Apart Hotel Quito|Filatelia Apart Hotel tiene la ubicación ideal para quienes visitan la ciudad de Quito ya sea por negocios o por turismo. Estratégicamente situado en el sector de La Mariscal, centro turístico de Quito, desde aquí tendrá fácil acceso a restaurantes, agencias de viaje, tiendas de artesanías, bancos y demás sitios de interés.|Aceptamos American Express / Mastercard / Visa|Centro turístico|Calle 9 de octubre y 18 de Septiembre|http://www.hotelfilatelia.com/esp/|3|http://www.hotelfilatelia.com/imagenes/filatelia_frontp1_l.jpg|-0.206963|-78.497561
211|1|Hotel Casa Quito|Casa Quito es una de las mejores opciones para disfrutal al máximo su estadía en la capital del Ecuador. El Hotel ofrece a sus visitantes los mejores servicios y el mayor confort en una atmósfera cálida, acogedora y cordial.|Aceptamos American Express / Mastercard / Visa|Sector de La Floresta|Pontevedra N24-25 entre Madrid y Valladolid|http://www.casakito.com/esp/|3|http://www.casakito.com/imagenes/casaquito_1s.jpg|-0.209882|-78.485485
212|1|Hotel Sierra Madre Quito|En el corazón de la Ciudad de Quito se encuentra Hotel Sierra Madre, un Hotel colonial lleno de detalles, madera, pinturas envejecidas, murales en las paredes, decoración con arte colonial, que por medio de su original estilo, harán de su estadía una experiencia diferente.|Aceptamos American Express / Mastercard / Visa|Sector de la Mariscal|Veintimilla y Luis Tamayo E-933|http://www.hotelsierramadre.com/|4|http://www.hotelsierramadre.com/images/stories/header/himg_i13.jpg|-0.206770|-78.490901
213|1|Hotel Boutique Plaza Sucre|El Hotel Boutique de Plaza Sucre está ubicado en el corazón de la ciudad de Quito, rodeado de atracciones turísticas tales como: iglesias, muesos, plazas, siendo esta una zona comercial y de negocios.|Aceptamos American Express / Mastercard / Visa|Centro de Quito|Sucre OE 2-36 Entre Guayaquil y Flores |http://www.hotelplazasucre.com|4|http://media-cdn.tripadvisor.com/media/photo-s/02/87/a9/09/filename-p1030583-jpg.jpg|-0.222805|-78.511938
214|1|Hotel Relicario del Carmen|El Hotel Relicario del Carmen se encuentra en un elegante edificio que data de 1705, ubicado en el Centro Histórico, en las calles Venezuela y Olmedo, en el corazón comercial, artesanal, turístico e histórico de Quito.|Aceptamos American Express|Centro Histórico|Venezuela 1041 (N6-43) and Mejía|http://hotelrelicariodelcarmen.com/sales/|4|https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSwyJvIKiZxrZ3o1pChTEg9z9tSEHZL9q6O1vUdMTkGmrjsJlrR|-0.218747|-78.510591
215|1|Casa San Marcos Hotel Boutique|Casa San Marcos Hotel está uibicado en el Centro Histórico de Quito, a sólo tres cuadras de la Plaza de la Independencia. Es un paraíso para los amantes del arte y la cultura, y para quienes buscan un lugar diferente para descansar al final del día cuando visitan la ciudad capital.|Aceptamos American Express / Mastercard / Visa|Centro Histórico|Junín E1-36 y Montúfar|http://www.casasanmarcosquito.com/|4|http://cdn1.buuteeq.com/upload/6150/casa-san-marcos1.jpg.694x694_default.jpg|-0.223111|-78.510190
216|1|Hotel Mansión del Angel|El Boutique Hotel Mansión del Angel es una encantadora propiedad donde se puede apreciar la influencia colonial de su arquitectura. Ubicado frente al Parque La Alameda, a soló 5 minutos del Centro Histórico y a 15 del Aeropuerto Internacional Mariscal Sucre|Aceptamos American Express / Mastercard / Visa|Parque La Alameda|Calle Los Ríos N13-134 y Pasaje Ascencio Gándara|http://www.mansiondelangel.com.ec/en-us/home.aspx|4|http://r-ec.bstatic.com/images/hotel/840x460/140/14094659.jpg|-0.202871|-78.491946
217|1|Hotel Mediterráneo Quito|Hotel Mediterráneo cuenta con una excelente ubicación en el corazón de la ciudad de Quito, a pocos pasos de los principales atractivos del Centro Histórico y a solo 20 minutos del Aeropuerto Internacional Mariscal Sucre|Aceptamos American Express / Mastercard / Visa/Discover|Centro Histórico|Antonio Elizalde E4-78 y Gran Colombia|http://www.hmediterraneoquito.com/web/|3|http://0.omg.io/wego/image/upload/w_460,h_460,c_fill/v1395288635/hotels/679245/22687363.jpg|-0.216762|-78.503089
218|1|Hotel San Francisco|El Hotel San Francisco es una magnifica elección para hospedarte en el corazón del Centro Histórico de Quito, a pocos pasos de las hermosas plazas, iglesias, conventos, museos y lugares turísticos de la vieja ciudad.|Aceptamos American Express / Mastercard / Visa|Centro Histórico|Sucre 0e3-17 y Guayaquil|http://www.sanfranciscodequito.com.ec/|3|http://www.galapagosislands.com/images/ecuador-hotels/quito-hotels/san-francisco/full/san-francisco-hotel.jpg|-0.222515|-78.512382
